timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 18:25:51.077, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30119 MiB, 32760 MiB
2026/04/20 18:25:56.078, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 82 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:01.079, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:06.080, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:11.081, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:16.082, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:21.083, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 78 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:26.084, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:31.089, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:36.091, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:41.091, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:46.092, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 82 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:51.093, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 91 %, 30119 MiB, 32760 MiB
2026/04/20 18:26:56.094, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:01.095, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:06.096, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:11.098, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:16.098, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:21.099, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:26.100, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:31.101, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:36.102, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:41.103, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:46.105, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:51.105, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:27:56.106, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30119 MiB, 32760 MiB
2026/04/20 18:28:01.107, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:06.108, 0, NVIDIA RTX 5000 Ada Generation, 93 %, 55 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:11.109, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 77 %, 30107 MiB, 32760 MiB
