timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/24 15:50:57.685, 0, NVIDIA RTX 5000 Ada Generation, 72 %, 60 %, 27359 MiB, 32760 MiB
2026/04/24 15:51:02.687, 0, NVIDIA RTX 5000 Ada Generation, 71 %, 60 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:07.688, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:12.689, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:17.690, 0, NVIDIA RTX 5000 Ada Generation, 56 %, 50 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:22.691, 0, NVIDIA RTX 5000 Ada Generation, 71 %, 65 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:27.692, 0, NVIDIA RTX 5000 Ada Generation, 53 %, 49 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:32.693, 0, NVIDIA RTX 5000 Ada Generation, 95 %, 80 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:37.694, 0, NVIDIA RTX 5000 Ada Generation, 26 %, 25 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:42.695, 0, NVIDIA RTX 5000 Ada Generation, 30 %, 26 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:47.696, 0, NVIDIA RTX 5000 Ada Generation, 33 %, 31 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:52.697, 0, NVIDIA RTX 5000 Ada Generation, 35 %, 32 %, 27371 MiB, 32760 MiB
2026/04/24 15:51:57.698, 0, NVIDIA RTX 5000 Ada Generation, 81 %, 70 %, 27371 MiB, 32760 MiB
2026/04/24 15:52:02.699, 0, NVIDIA RTX 5000 Ada Generation, 68 %, 58 %, 27359 MiB, 32760 MiB
2026/04/24 15:52:07.700, 0, NVIDIA RTX 5000 Ada Generation, 57 %, 49 %, 27359 MiB, 32760 MiB
2026/04/24 15:52:12.701, 0, NVIDIA RTX 5000 Ada Generation, 9 %, 10 %, 27359 MiB, 32760 MiB
